file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spec_centroid,spec_bandwidth,spec_contrast_0,spec_contrast_1,spec_contrast_2,spec_contrast_3,spec_contrast_4,spec_contrast_5,spec_contrast_6,spec_rolloff,zero_crossing
audio_speech_actors_01-24\Actor_08\03-01-05-01-02-01-08.wav,-415.9085998535156,56.86345291137695,6.510835647583008,16.813432693481445,1.4356968402862549,6.869566917419434,-6.7518486976623535,11.228787422180176,-1.2423964738845825,-4.299127578735352,-1.1952128410339355,-3.5644986629486084,-1.2349872589111328,0.4481005370616913,0.4399484395980835,0.5017675161361694,0.5404672622680664,0.5784422755241394,0.659553587436676,0.7051577568054199,0.6948233246803284,0.625969409942627,0.5652458667755127,0.5579020380973816,0.5110660791397095,5462.577030336053,5829.256602744157,16.123512712721862,12.790347855433067,14.577040517844503,15.017117500481639,16.63410606861162,16.001765757546444,20.131148953401375,12148.390436746988,0.05509636201054217
audio_speech_actors_01-24\Actor_08\03-01-05-01-02-02-08.wav,-400.7995910644531,60.5778694152832,6.262240409851074,18.99887466430664,2.257861375808716,6.995632648468018,-7.732966899871826,10.039290428161621,-0.6213263869285583,-5.022889614105225,-2.2598695755004883,-2.644268274307251,-2.6676197052001953,0.4280799627304077,0.44001656770706177,0.4845619797706604,0.5363945364952087,0.5807079076766968,0.6178408861160278,0.6627165675163269,0.68314129114151,0.6509900093078613,0.5749682784080505,0.5386878848075867,0.4925069808959961,5285.682056679989,5577.451745060969,15.935140059769072,13.196865745533882,14.999507685945442,15.193584170555491,16.975116546022548,16.481806366551044,20.4875281999627,11242.583955223881,0.05576026119402985
audio_speech_actors_01-24\Actor_08\03-01-05-02-01-01-08.wav,-396.8439025878906,65.29833221435547,-11.077437400817871,5.135659217834473,-3.5838754177093506,-2.27000093460083,-13.080156326293945,11.331669807434082,-1.7292510271072388,-7.120028972625732,-2.714689016342163,-2.916019916534424,-0.36075377464294434,0.4448862373828888,0.40978413820266724,0.43475934863090515,0.4824553430080414,0.5445200800895691,0.5912557244300842,0.5773311257362366,0.5416037440299988,0.5174872875213623,0.4869336485862732,0.5063117146492004,0.5105301737785339,4638.68492879531,4970.671674271301,18.852058064838946,12.902948494175439,15.393339678002631,16.63083830398772,18.17558052406592,18.384701397963052,22.714780689295303,9676.357238605899,0.057706203920911525
audio_speech_actors_01-24\Actor_08\03-01-05-02-01-02-08.wav,-408.1140441894531,47.01890182495117,-18.032690048217773,1.957991600036621,-0.003998578526079655,-4.492556571960449,-13.249787330627441,6.810544967651367,-1.075962781906128,-5.366334438323975,-2.439931631088257,-2.903733730316162,-3.414386749267578,0.34377145767211914,0.38780784606933594,0.4270344078540802,0.47094208002090454,0.493208646774292,0.5224287509918213,0.6207364797592163,0.5829148888587952,0.48373761773109436,0.39725133776664734,0.3803028166294098,0.3665570616722107,4468.462061697955,5029.18632324476,18.16974953912115,14.023673829464707,16.101625511914868,16.61255068720849,17.734824289332888,19.097059869850604,23.510346140141007,9501.324152542373,0.05977721133474576
audio_speech_actors_01-24\Actor_08\03-01-05-02-02-01-08.wav,-423.88055419921875,45.792137145996094,-6.16290807723999,8.65115737915039,-4.831096649169922,-0.0309242382645607,-12.482430458068848,9.538955688476562,-5.068142414093018,-8.011455535888672,-1.5563589334487915,-4.365633964538574,-3.466866970062256,0.5299463868141174,0.5436966419219971,0.5859496593475342,0.6070816516876221,0.5694334506988525,0.5447291731834412,0.5732269883155823,0.5617770552635193,0.49382925033569336,0.45158833265304565,0.46973174810409546,0.516635000705719,5633.547352475056,5735.333270784123,15.7307780275615,13.737970047977678,15.432138820538622,16.118885392645634,17.416321667004265,17.208271014817722,22.26019216598538,12084.596893491123,0.0606725568602071
audio_speech_actors_01-24\Actor_08\03-01-05-02-02-02-08.wav,-434.5777893066406,49.02907180786133,-7.785181522369385,7.831989765167236,-1.9128775596618652,-0.39858874678611755,-14.291061401367188,9.964621543884277,-4.35224723815918,-8.533032417297363,-2.2001378536224365,-5.06864595413208,-3.493623733520508,0.38917043805122375,0.4172658920288086,0.47556301951408386,0.48053935170173645,0.5028778910636902,0.561728835105896,0.589821457862854,0.5635409355163574,0.49479562044143677,0.421517550945282,0.4061800241470337,0.40607017278671265,5127.3374568624495,5436.217750959459,15.698049382739763,13.991963206799472,15.98524122709026,15.488854786276317,17.2695449247734,18.2296334379292,22.381854735529206,11095.216275659825,0.061683811400293255
audio_speech_actors_01-24\Actor_08\03-01-06-01-01-01-08.wav,-359.78082275390625,66.44486236572266,-15.156412124633789,-0.3714432716369629,3.2789437770843506,8.824376106262207,-13.074857711791992,5.591038703918457,-11.038131713867188,-11.04589557647705,-0.8757748007774353,-3.0789411067962646,-6.393828392028809,0.3424150049686432,0.37058329582214355,0.41576269268989563,0.4388146996498108,0.41730183362960815,0.42571014165878296,0.4655877947807312,0.5938339233398438,0.6202461123466492,0.5008763074874878,0.396531879901886,0.3632749915122986,4914.209681649231,5155.341765937616,17.6141928842438,15.098537369735652,15.259256385209802,16.067000785880303,18.330792764709862,18.04335733688564,21.610206767818518,9981.107573726542,0.07594017049262734
audio_speech_actors_01-24\Actor_08\03-01-06-01-01-02-08.wav,-359.06268310546875,77.71319580078125,-7.886116027832031,6.42032527923584,6.179073333740234,11.582043647766113,-6.712715148925781,11.458734512329102,-4.745235919952393,-7.660062789916992,0.6124022603034973,2.005377769470215,-1.5718398094177246,0.5485959053039551,0.5239971876144409,0.48172727227211,0.4699433743953705,0.5012755393981934,0.5500108599662781,0.5935386419296265,0.6395251750946045,0.6152482628822327,0.5283190608024597,0.4837700128555298,0.5041394829750061,3942.2570861881472,4528.348271014418,18.939472734922923,14.180898265069871,14.858475815293106,15.787185311294158,18.415959023411023,18.031641675725204,21.381657123710024,7999.116847826087,0.051290760869565216
audio_speech_actors_01-24\Actor_08\03-01-06-01-02-01-08.wav,-362.63397216796875,73.91423797607422,-10.133405685424805,0.0009903557365760207,-2.163788080215454,10.200247764587402,-9.610008239746094,3.4559621810913086,-12.340853691101074,-14.598627090454102,0.918529212474823,0.8470202088356018,-5.744983196258545,0.3993678092956543,0.3671409487724304,0.3630967140197754,0.3122323751449585,0.318599134683609,0.3591454029083252,0.45617300271987915,0.6163284182548523,0.5690721273422241,0.46009013056755066,0.3895922601222992,0.4059211313724518,4251.735393672843,4677.843785141483,17.539889269573344,15.308287624324079,15.745796091351698,16.648756977749954,19.330424809327255,18.40403807408832,22.248972499297327,8397.709216101695,0.07661739715748588
audio_speech_actors_01-24\Actor_08\03-01-06-01-02-02-08.wav,-392.9375915527344,64.60441589355469,-6.578300476074219,7.780734062194824,0.403219997882843,11.61098575592041,-9.785731315612793,7.472545623779297,-5.785017490386963,-11.302112579345703,-0.23333439230918884,0.3497762978076935,-8.050129890441895,0.48755285143852234,0.4783443808555603,0.48774269223213196,0.44885945320129395,0.47134929895401,0.482156902551651,0.5036383867263794,0.5925783514976501,0.5872622728347778,0.5256830453872681,0.4809195399284363,0.4813714921474457,5454.031841563192,5447.542246398983,14.569738936801112,14.104089152800913,14.933879097902397,15.751406042448545,17.8744430524541,18.18653504355313,21.134305602059197,11238.790760869566,0.06588400135869565
audio_speech_actors_01-24\Actor_08\03-01-06-02-01-01-08.wav,-406.56298828125,38.930519104003906,-18.339879989624023,1.4907625913619995,2.019056797027588,0.10717037320137024,-10.820810317993164,3.3826115131378174,-5.432342052459717,-8.170105934143066,-1.3711203336715698,-0.9434089660644531,-2.4659652709960938,0.36931100487709045,0.35424917936325073,0.38409706950187683,0.4246778190135956,0.46470293402671814,0.5166036486625671,0.62392657995224,0.7107805609703064,0.6948253512382507,0.5291266441345215,0.39335158467292786,0.3496822416782379,4729.942528040289,5100.302089307812,18.95222092036665,15.665283065962505,17.050422956951063,16.77590066386561,18.738235110343552,18.20445696412936,22.83983736545877,9900.804289544236,0.07037140792560322
audio_speech_actors_01-24\Actor_08\03-01-06-02-01-02-08.wav,-406.9947814941406,43.466182708740234,-21.455142974853516,1.4111407995224,1.1486080884933472,1.1120388507843018,-15.069954872131348,5.2670183181762695,-7.64676570892334,-9.651751518249512,0.41652050614356995,1.7362408638000488,-3.2425296306610107,0.27479854226112366,0.29184889793395996,0.3152574598789215,0.3635362684726715,0.47542205452919006,0.5575137734413147,0.6566841006278992,0.6896970272064209,0.5918253660202026,0.4822072386741638,0.35222792625427246,0.30275705456733704,5073.575598052562,5145.252653382441,19.687303222879176,15.717095170285612,17.88266903322684,17.08956115079318,19.05893123692352,19.26558139745087,23.881988463052203,10611.42418032787,0.07108494492827869
audio_speech_actors_01-24\Actor_08\03-01-06-02-02-01-08.wav,-399.79107666015625,40.064002990722656,-13.005237579345703,-0.9589425325393677,-5.936728000640869,1.559464931488037,-12.899521827697754,5.326455116271973,-8.46601676940918,-9.615185737609863,-5.755552768707275,-1.0977771282196045,-3.976569652557373,0.34428972005844116,0.33215847611427307,0.3125403821468353,0.3474927246570587,0.4272376298904419,0.5299302339553833,0.6408731937408447,0.7405120730400085,0.651587963104248,0.4651709198951721,0.3660547733306885,0.3528650403022766,5277.004729826919,5336.928592285044,18.46364720768757,16.062776696481702,17.19978702334823,16.90269447369788,18.83524278991485,18.0550025208098,23.222899773212678,11038.868801652892,0.08115557205578512
audio_speech_actors_01-24\Actor_08\03-01-06-02-02-02-08.wav,-379.8805847167969,42.46244812011719,-14.777581214904785,3.973830223083496,-3.0568881034851074,4.165034294128418,-15.042129516601562,9.742046356201172,-7.471275806427002,-10.203081130981445,-1.692411184310913,1.513285517692566,-3.706822633743286,0.30329468846321106,0.29651370644569397,0.3821582794189453,0.4744892120361328,0.5245596766471863,0.6015105247497559,0.684723973274231,0.7095028162002563,0.5085105299949646,0.3900802731513977,0.34420186281204224,0.31346455216407776,4470.073950980397,5019.4594623263765,20.633340994482552,17.22108409003662,18.403751015594246,17.79469901521423,19.188429756716534,18.90165553800966,24.324782594287825,9365.49831081081,0.06908915751689189
audio_speech_actors_01-24\Actor_08\03-01-07-01-01-01-08.wav,-415.7047424316406,75.7080307006836,13.946222305297852,18.867206573486328,6.832435607910156,13.97944450378418,-1.7598603963851929,11.598977088928223,-4.044788837432861,-0.8028982877731323,-0.10143475979566574,1.7402616739273071,1.781787633895874,0.43959125876426697,0.47197386622428894,0.5409854650497437,0.5860967040061951,0.6076347827911377,0.6157238483428955,0.625257670879364,0.6381492614746094,0.639902651309967,0.5911687612533569,0.5907403230667114,0.5387693047523499,5620.939563825025,5843.69228757041,14.734631235091747,11.539928391292513,13.41478128584758,14.396940296351856,16.931211166277176,15.9439330496153,18.32079435108099,12158.043032786885,0.059091369962431695
audio_speech_actors_01-24\Actor_08\03-01-07-01-01-02-08.wav,-367.44744873046875,86.36029052734375,11.853849411010742,17.63504981994629,5.865283966064453,11.12906551361084,-3.1403143405914307,8.5618896484375,-6.60188102722168,-2.4473483562469482,-1.3963546752929688,0.8475809097290039,0.32368233799934387,0.45284339785575867,0.4239432215690613,0.4671214818954468,0.5336317420005798,0.6151648759841919,0.6616920828819275,0.6507842540740967,0.6234877109527588,0.6213937401771545,0.5775778293609619,0.5621951818466187,0.5218817591667175,5211.617014234052,5714.833118662841,15.91606990018749,11.48743955325336,13.566352590708552,14.121912525522365,16.82796451246087,15.86652093102309,17.84555583318149,11543.138586956522,0.05869423686594203
audio_speech_actors_01-24\Actor_08\03-01-07-01-02-01-08.wav,-379.4755554199219,73.97921752929688,13.752043724060059,24.00816535949707,2.642705202102661,15.747819900512695,-3.245347738265991,6.64084529876709,-6.4083404541015625,-4.687808513641357,-0.6840474009513855,2.4558165073394775,-2.9643471240997314,0.37600311636924744,0.4420371949672699,0.49227800965309143,0.5180194973945618,0.5690685510635376,0.6451618075370789,0.6620869636535645,0.5935843586921692,0.5541391968727112,0.49099913239479065,0.45501622557640076,0.40363138914108276,5488.567087971346,5608.480668647883,15.295728803679408,13.675578885374065,14.344417805094382,14.582375972750624,16.915172995954567,16.357486646477792,19.321260997780666,11616.32179054054,0.06915382179054054
audio_speech_actors_01-24\Actor_08\03-01-07-01-02-02-08.wav,-403.67041015625,66.12570190429688,15.22744369506836,21.168426513671875,5.660247325897217,15.869120597839355,-3.1656219959259033,7.953099250793457,-2.759755849838257,-3.6840507984161377,-1.3869965076446533,2.371894598007202,-0.9360490441322327,0.43626320362091064,0.48557573556900024,0.5342483520507812,0.5738137364387512,0.6337594985961914,0.6760826706886292,0.7073726058006287,0.6695362329483032,0.6201666593551636,0.5562978386878967,0.5208361148834229,0.4601970613002777,6028.834566351884,5933.06568487157,15.690277826507074,12.606245884082119,13.93705733064654,14.269604924814912,15.998270329143397,15.882602275438993,18.65702609073788,12532.552083333334,0.05825059678819444
audio_speech_actors_01-24\Actor_08\03-01-07-02-01-01-08.wav,-365.8777770996094,66.8146743774414,5.8330159187316895,16.455232620239258,3.7717859745025635,11.230486869812012,-6.324029445648193,7.089317321777344,-10.032092094421387,-7.12392520904541,0.19448764622211456,1.5221832990646362,-0.5090092420578003,0.4364888072013855,0.38978663086891174,0.4160178303718567,0.4711005985736847,0.5407992601394653,0.5903984904289246,0.6046972870826721,0.6080901622772217,0.6270274519920349,0.578300952911377,0.5462558269500732,0.5227728486061096,5549.46462505396,5680.844405025487,15.929155971820057,13.035763793073205,14.38272751659725,14.851989820768088,17.6691831509324,16.614286083993566,20.038869204947964,11839.802846858638,0.06906623241164922
audio_speech_actors_01-24\Actor_08\03-01-07-02-01-02-08.wav,-369.9324645996094,85.5146484375,11.570074081420898,13.146571159362793,8.888205528259277,10.296924591064453,-8.162150382995605,2.390493869781494,-7.430725574493408,-0.690069854259491,0.04932252690196037,-1.554315447807312,-1.176476001739502,0.44454243779182434,0.4506608843803406,0.49508339166641235,0.5529754161834717,0.5582851767539978,0.5738765001296997,0.5954991579055786,0.574500322341919,0.5438439249992371,0.5159844160079956,0.5655569434165955,0.522030234336853,4890.560296560978,5468.5021974353385,16.332654933060812,11.867764864737616,13.131846502910198,14.898395116007883,16.79733906295648,16.86117773273679,18.19551215604823,10513.17531779661,0.048484672934322036
audio_speech_actors_01-24\Actor_08\03-01-07-02-02-01-08.wav,-382.2724914550781,66.41278839111328,11.978668212890625,20.29231071472168,5.122790336608887,13.123525619506836,-6.246445655822754,4.137272357940674,-5.933220386505127,-3.902304172515869,-1.080193281173706,-2.5178933143615723,-4.898322105407715,0.4664469361305237,0.4839974045753479,0.5179980397224426,0.5944268703460693,0.6360566020011902,0.6664218306541443,0.6436672210693359,0.62345951795578,0.5951757431030273,0.5165789723396301,0.4902171194553375,0.4671245217323303,5844.470391007646,5674.417529759579,16.390556088598764,12.476643943443754,14.558875585400632,14.360142624522442,16.166398432189045,15.952860308783382,19.120761431398336,11944.043803418803,0.07069505653490028
audio_speech_actors_01-24\Actor_08\03-01-07-02-02-02-08.wav,-370.91455078125,61.951568603515625,9.833343505859375,19.52704429626465,4.542334079742432,11.088471412658691,-6.526519298553467,1.5998117923736572,-5.236032009124756,-2.7234253883361816,-0.038846440613269806,0.44095227122306824,-4.063699722290039,0.5010443925857544,0.5128817558288574,0.5560363531112671,0.6120994687080383,0.6041920781135559,0.6114294528961182,0.6223282217979431,0.6333919167518616,0.6312517523765564,0.5887383222579956,0.566076934337616,0.5354601740837097,5718.62510344205,5701.031796581955,16.54398725574914,12.558127398537046,13.89588850089346,14.866161034373478,16.268933649692716,16.13730218658157,19.29214793441506,11973.140495867769,0.06135126119146005
audio_speech_actors_01-24\Actor_08\03-01-08-01-01-01-08.wav,-353.76873779296875,62.353694915771484,2.8754467964172363,12.085874557495117,4.5347065925598145,12.167143821716309,-2.9285218715667725,9.685593605041504,-7.894396781921387,-6.049176216125488,2.9983768463134766,1.0550134181976318,0.7035961747169495,0.4352688789367676,0.4297236204147339,0.46607711911201477,0.4978700876235962,0.5448684692382812,0.5986009836196899,0.6472818851470947,0.6742056608200073,0.6694658994674683,0.609952449798584,0.5414215326309204,0.4819673001766205,5558.472347839647,5866.442950499449,14.92434096841394,11.591590611611084,13.518971356551765,14.112631442724846,17.50097050386615,16.206555839109907,19.071685436358496,12153.690732758621,0.062286727729885055
audio_speech_actors_01-24\Actor_08\03-01-08-01-01-02-08.wav,-372.6603088378906,64.79808807373047,1.8553005456924438,11.193877220153809,1.9319559335708618,9.161092758178711,-5.548022747039795,10.237469673156738,-7.816701889038086,-6.409259796142578,2.7511637210845947,-2.93731951713562,-0.4711519181728363,0.4218046963214874,0.3894346058368683,0.4239330589771271,0.48281705379486084,0.5620445609092712,0.623173713684082,0.6379921436309814,0.6389168500900269,0.6890087127685547,0.6144410371780396,0.5264471769332886,0.46577373147010803,5758.979638937678,5842.769599105472,13.559576101976253,12.227693664811275,14.277005434395582,14.205296627655743,17.150485943047194,16.08590827660965,19.55479583948378,12296.41544117647,0.06266549588585434
audio_speech_actors_01-24\Actor_08\03-01-08-01-02-01-08.wav,-379.5359191894531,55.1494140625,3.1949236392974854,12.161334037780762,0.8798128366470337,11.94727897644043,-5.544394493103027,9.299108505249023,-8.140087127685547,-5.988983154296875,1.8149217367172241,-1.19009268283844,-1.6734894514083862,0.3920188844203949,0.3895014226436615,0.432289719581604,0.5036758184432983,0.5554962158203125,0.582548975944519,0.6087310910224915,0.6490195393562317,0.6104916334152222,0.5352192521095276,0.4742426872253418,0.4373958706855774,5569.832937348153,5790.717458979409,14.933711088377054,12.296627531029564,14.573855922661604,14.901443564981369,17.53320930522499,16.524573819422525,20.192559459321572,12169.292902542373,0.06299379855225988
audio_speech_actors_01-24\Actor_08\03-01-08-01-02-02-08.wav,-381.4459228515625,62.03834915161133,8.73186206817627,15.758362770080566,3.230212926864624,11.115848541259766,-7.142113208770752,11.028909683227539,-5.964324474334717,-5.082032203674316,-0.0677017793059349,-2.1671619415283203,-0.6863195300102234,0.4026314616203308,0.4150855839252472,0.474777489900589,0.5133690237998962,0.5558686852455139,0.5903847813606262,0.6416072249412537,0.6573467254638672,0.6575862765312195,0.5901345014572144,0.5452231168746948,0.49746084213256836,5688.52968753658,5945.545189931192,14.985946161745025,11.986272966283108,14.792620412878888,14.941371751546745,16.823151478479453,16.038827892573842,19.692635540181577,12355.515813253012,0.04474097562123494
audio_speech_actors_01-24\Actor_08\03-01-08-02-01-01-08.wav,-341.6390075683594,64.97154998779297,-6.879811763763428,8.017024040222168,0.8175454139709473,8.491838455200195,-7.399455547332764,9.05839729309082,-9.939092636108398,-7.883545398712158,-0.05132174864411354,0.9610311985015869,-1.557856798171997,0.42793160676956177,0.42803242802619934,0.4241374433040619,0.45318102836608887,0.5147085785865784,0.6089498996734619,0.6264292597770691,0.6359702348709106,0.6067779660224915,0.5259274244308472,0.4655478298664093,0.4452352225780487,5117.460329987583,5509.000668008606,17.230510473013187,12.972917722472594,14.491027555482985,14.85917516624308,17.695823862997074,16.980137277165486,20.719986480384282,11063.020833333334,0.06344672309027778
audio_speech_actors_01-24\Actor_08\03-01-08-02-01-02-08.wav,-372.6957092285156,64.0187759399414,-2.28542423248291,8.206162452697754,-0.12553976476192474,7.133337497711182,-7.447204113006592,8.925395011901855,-8.326934814453125,-8.810606002807617,1.258901834487915,-0.7234275341033936,-1.515687108039856,0.4340752363204956,0.44371992349624634,0.4427693784236908,0.46929869055747986,0.5162184834480286,0.5635287165641785,0.6147930026054382,0.6418360471725464,0.6232024431228638,0.561398446559906,0.49322637915611267,0.4507441818714142,5228.040299942257,5524.192031783301,16.51882412552204,12.3948165742586,14.423252909016904,15.265490509903435,17.48757021872897,17.15034092741616,20.45633559117486,11088.092672413793,0.06062264278017242
audio_speech_actors_01-24\Actor_08\03-01-08-02-02-01-08.wav,-413.5786437988281,54.346561431884766,-0.35551971197128296,7.277544975280762,-4.4156174659729,5.584078788757324,-9.459205627441406,10.641982078552246,-6.8839430809021,-6.393493175506592,-1.8503139019012451,-3.0424914360046387,-0.2012246996164322,0.4001469910144806,0.4117577075958252,0.4643412232398987,0.5154976844787598,0.5865041017532349,0.6493345499038696,0.6683374643325806,0.668242871761322,0.6376007199287415,0.5573257207870483,0.5157197117805481,0.4508688747882843,5856.581028750793,5811.469590745941,14.780445656340211,12.263294510219824,14.081479711578341,15.076667394187895,17.23290821026071,16.470571136252453,20.652237177453305,12426.011029411764,0.0627803855917367
audio_speech_actors_01-24\Actor_08\03-01-08-02-02-02-08.wav,-371.9147644042969,52.147010803222656,1.7075878381729126,9.61271858215332,-3.1205523014068604,8.212396621704102,-7.369507789611816,9.680874824523926,-9.424283027648926,-9.235980033874512,-1.5394741296768188,-4.127961158752441,-1.4502341747283936,0.408699631690979,0.4187144637107849,0.4534498453140259,0.4959973692893982,0.5464431643486023,0.5887259244918823,0.6149787306785583,0.6294178366661072,0.6305392384529114,0.566819429397583,0.539967954158783,0.48943644762039185,5799.598407425253,5667.953598556113,15.045832901999395,12.621507735672093,15.007483018781697,15.406030095836762,17.47547878844566,16.659096486867547,20.97751983170594,12034.736570247935,0.070036748880854
audio_speech_actors_01-24\Actor_09\03-01-01-01-01-01-09.wav,-390.6397399902344,100.49774932861328,22.60391616821289,28.22246551513672,20.75665283203125,24.176328659057617,5.546235084533691,8.003058433532715,4.282115459442139,4.400437831878662,7.340106964111328,4.594511032104492,1.8255424499511719,0.5455507040023804,0.5692026019096375,0.610866904258728,0.6631430387496948,0.7224453687667847,0.7694244980812073,0.7855651378631592,0.7655845880508423,0.735252857208252,0.6648586392402649,0.6315440535545349,0.5915862917900085,4055.4920208006747,5378.3183229540855,15.559349564498442,8.47788945806634,11.737808191507167,13.160997285302393,15.58424633251352,15.090716286480244,16.273025320979926,9119.783184039088,0.03397610443811075
audio_speech_actors_01-24\Actor_09\03-01-01-01-01-02-09.wav,-399.1296081542969,87.2650146484375,15.95004653930664,20.883506774902344,11.536417007446289,16.146488189697266,1.4695987701416016,4.799459457397461,-0.26299867033958435,-0.12396564334630966,5.91642951965332,1.6510331630706787,-3.3918802738189697,0.6571240425109863,0.6450396180152893,0.6251997351646423,0.6250736117362976,0.6464075446128845,0.6768723726272583,0.6975505948066711,0.7012386918067932,0.6728378534317017,0.6373406052589417,0.6518277525901794,0.6579664945602417,6384.736574442633,5720.498516816593,14.198305279289361,8.975483620792586,11.643091488629928,13.267041248635687,15.415589073611292,15.45935277646204,16.180538812451804,12305.93334717608,0.049527291839701
audio_speech_actors_01-24\Actor_09\03-01-01-01-02-01-09.wav,-379.13330078125,78.50653076171875,11.635478973388672,24.44412612915039,9.238788604736328,17.84480094909668,2.876209020614624,5.36346960067749,-1.530001163482666,-2.472557544708252,2.5964531898498535,2.0632522106170654,-2.556126117706299,0.6192582845687866,0.6442861557006836,0.6306918859481812,0.6196887493133545,0.6352508068084717,0.6469144225120544,0.6555255055427551,0.6436005234718323,0.5960071086883545,0.5765553712844849,0.5965726375579834,0.6136009097099304,6389.993567651945,5458.815279440936,14.162084126789503,8.153898693103669,11.716697695883145,12.829010316689846,14.76753672651498,14.151376484139355,16.058252448745023,12086.861022364217,0.05926767172523962
audio_speech_actors_01-24\Actor_09\03-01-01-01-02-02-09.wav,-386.3775634765625,82.17687225341797,11.75097370147705,21.509883880615234,11.02783203125,15.774214744567871,0.9615347981452942,4.918612957000732,-0.8472659587860107,-2.5568790435791016,1.9989250898361206,1.679842233657837,-2.888848304748535,0.6000670194625854,0.5840970277786255,0.5869632959365845,0.6124270558357239,0.6420464515686035,0.6415535807609558,0.6595848202705383,0.6537938117980957,0.5892281532287598,0.5137247443199158,0.5445491671562195,0.6238363981246948,5942.7291244694525,5238.2290591830815,12.682156506238522,8.25307148758634,11.145695295327599,12.96054728420276,15.230674464040634,14.946734459929848,15.923766896975179,11379.060444078947,0.049195942125822366
audio_speech_actors_01-24\Actor_09\03-01-02-01-01-01-09.wav,-394.0395812988281,84.4029312133789,11.711250305175781,22.6591854095459,10.396309852600098,20.110916137695312,3.031712532043457,2.0337047576904297,-2.064363479614258,-0.7247251272201538,5.150486469268799,1.3622674942016602,-1.8162387609481812,0.6434085965156555,0.6135016679763794,0.6026230454444885,0.6087417006492615,0.65701824426651,0.6935741901397705,0.7156311869621277,0.6966277360916138,0.68375563621521,0.6448429822921753,0.6402559280395508,0.6510792374610901,6476.624110948205,5748.195538471285,14.19461458948353,9.072075489342042,11.389046239164562,13.009744827145624,15.28759730186486,14.8440656433636,16.340035707920308,12544.97803514377,0.05217901357827476
audio_speech_actors_01-24\Actor_09\03-01-02-01-01-02-09.wav,-369.4175720214844,88.04137420654297,-5.005884170532227,24.20741844177246,15.657137870788574,19.64126205444336,-1.9607713222503662,-0.58038330078125,-5.164153575897217,-1.7119659185409546,7.145403861999512,3.7931063175201416,-3.868551731109619,0.6474511623382568,0.5641788840293884,0.5543623566627502,0.511549174785614,0.5105481743812561,0.5457525253295898,0.5694333910942078,0.5788180828094482,0.5534369349479675,0.5107117891311646,0.5926293134689331,0.6510679125785828,5558.521323940765,5466.474361095407,14.680807090777973,9.110979759249762,11.808510922212504,13.49305176101964,15.975603184822626,16.8227668638809,17.82564889858768,11478.384584664536,0.07318758736022364
audio_speech_actors_01-24\Actor_09\03-01-02-01-02-01-09.wav,-355.77301025390625,87.46981048583984,0.07352939248085022,27.070749282836914,7.478423595428467,16.719026565551758,-6.098820686340332,2.302631139755249,-1.7294671535491943,-1.3146076202392578,2.9656424522399902,2.401559352874756,-2.933502435684204,0.6153008341789246,0.6012290120124817,0.6303345561027527,0.6087227463722229,0.5749857425689697,0.5868352055549622,0.6170345544815063,0.5908389091491699,0.5433394312858582,0.5194352269172668,0.6159632205963135,0.6583341360092163,5673.8625144144735,5056.42207075374,13.95998805478894,9.079889497073,11.898007655113718,13.690428187886203,15.598233686641008,17.157647468496236,18.87879860848452,10620.350843558283,0.061662732457822084
audio_speech_actors_01-24\Actor_09\03-01-02-01-02-02-09.wav,-389.6899108886719,86.27201843261719,11.93285083770752,27.689022064208984,10.71595573425293,20.678667068481445,5.509355545043945,5.190749645233154,-0.8364970088005066,-2.742004632949829,4.789803504943848,4.641590118408203,-0.02063370868563652,0.6586951613426208,0.6019623279571533,0.6014590859413147,0.6250209808349609,0.6505154371261597,0.6889155507087708,0.7408872842788696,0.739977240562439,0.693439245223999,0.607812762260437,0.5968604683876038,0.640662431716919,6015.229293926441,5547.128284556122,15.055925978143522,9.298646701828071,12.284090079152177,13.180079023726545,15.909493170446819,15.198893851717639,16.69885232906358,11788.432835820895,0.05699772621268657
audio_speech_actors_01-24\Actor_09\03-01-02-02-01-01-09.wav,-380.833251953125,70.96746826171875,16.022293090820312,25.75452423095703,11.738507270812988,18.585412979125977,6.715221405029297,4.024800777435303,-2.0392472743988037,-0.8188071846961975,9.350845336914062,3.8721139430999756,0.5784620642662048,0.683942973613739,0.6932650208473206,0.7001006007194519,0.6617229580879211,0.6791881322860718,0.7268350720405579,0.7658709287643433,0.7399047017097473,0.682162344455719,0.6196034550666809,0.6274586319923401,0.6781679391860962,6213.947164720091,5729.4853291403915,12.89688860302625,8.770334880733351,10.372239119913978,12.362032350311276,15.00842241072368,14.700246491983508,15.634189363603609,12167.956269968052,0.04692336012380192
